# CANON_MAP.tsv — functional card-identity map. GENERATED by lib/card_canon.py; never hand-edit.
# source_sha256=2f48cb72966c23ba3794f437aa94312e4eadcb2703c32893411ee27fc63b11d9
# ids=3879 classes=2318 multi_print_classes=884
# newer_than_ALL_IDS_v2=B3 234,P-B 086,B4a 001,B4a 002,B4a 003,B4a 004,B4a 005,B4a 006,B4a 007,B4a 008,B4a 009,B4a 010,B4a 011,B4a 012,B4a 013,B4a 014,B4a 015,B4a 016,B4a 017,B4a 018,B4a 019,B4a 020,B4a 021,B4a 022,B4a 023,B4a 024,B4a 025,B4a 026,B4a 027,B4a 028,B4a 029,B4a 030,B4a 031,B4a 032,B4a 033,B4a 034,B4a 035,B4a 036,B4a 037,B4a 038,B4a 039,B4a 040,B4a 041,B4a 042,B4a 043,B4a 044,B4a 045,B4a 046,B4a 047,B4a 048,B4a 049,B4a 050,B4a 051,B4a 052,B4a 053,B4a 054,B4a 055,B4a 056,B4a 057,B4a 058,B4a 059,B4a 060,B4a 061,B4a 062,B4a 063,B4a 064,B4a 065,B4a 066,B4a 067,B4a 068,B4a 069,B4a 070,B4a 071,B4a 072,B4a 073,B4a 074,B4a 075,B4a 076,B4a 077,B4a 078,B4a 079,B4a 080,B4a 081,B4a 082,B4a 083,B4a 084,B4a 085,B4a 086,B4a 087,B4a 088,B4a 089,B4a 090,B4a 091,B4a 092,B4a 093,B4a 094,B4a 095,B4a 096,B4a 097,B4a 098,B4a 099,B4a 100,B4a 101,B4a 102,B4a 103,B4a 104,B4a 105,B4a 106,B4a 107,B4a 108,B4a 109,B4a 110,P-B 087,P-B 088,P-B 089,P-B 090,P-B 091,P-B 092,P-B 093,P-B 094
# id	base_id	fingerprint	kind	name
A3b 074	A3b 025	fcc84aa37717	Pokemon	Jolteon
A3b 075	A3b 028	1476bffbcddf	Pokemon	Espeon
A3b 076	A3b 033	dd3dab01dd53	Pokemon	Sylveon
A3b 077	A3b 043	54cd7aadd246	Pokemon	Umbreon
A3b 078	A3b 055	1bca0f630036	Pokemon	Eevee
A3b 079	A3b 009	58c541a7b752	Pokemon	Flareon ex
A3b 080	A3b 024	c5a9dc256d55	Pokemon	Primarina ex
A3b 081	A3b 034	a9fd69e43055	Pokemon	Sylveon ex
A3b 082	A3b 053	6439936b8412	Pokemon	Dragonite ex
A3b 083	A3b 056	36d27905e658	Pokemon	Eevee ex
A3b 084	A3b 057	9ffcd2efd334	Pokemon	Snorlax ex
A3b 085	A3b 068	83671bc0d45c	Trainer	Hau
A3b 086	A3b 069	d7328ba0bfab	Trainer	Penny
A3b 087	A3b 009	58c541a7b752	Pokemon	Flareon ex
A3b 088	A3b 024	c5a9dc256d55	Pokemon	Primarina ex
A3b 089	A3b 034	a9fd69e43055	Pokemon	Sylveon ex
A3b 090	A3b 053	6439936b8412	Pokemon	Dragonite ex
A3b 091	A3b 057	9ffcd2efd334	Pokemon	Snorlax ex
A3b 092	A3b 056	36d27905e658	Pokemon	Eevee ex
A3b 093	A2b 004	6291b069b415	Pokemon	Pinsir
A3b 094	A1 079	611da198a575	Pokemon	Lapras
A3b 095	A2 054	2374e0263e77	Pokemon	Voltorb
A3b 096	A2 055	a3badca73c92	Pokemon	Electrode
A3b 097	A2 068	1c225f9ec351	Pokemon	Ralts
A3b 098	A2 069	b851b9c01167	Pokemon	Kirlia
A3b 099	A1 132	afd976094d87	Pokemon	Gardevoir
A3b 100	A1 164	efb33efb139a	Pokemon	Ekans
A3b 101	A1 165	6aa5343b3ea5	Pokemon	Arbok
A3b 102	A1 198	cbadf5e28371	Pokemon	Farfetch'd
A3b 103	A1 047	cce304763e7c	Pokemon	Moltres ex
A3b 104	A1 084	0ec6c4a3e64e	Pokemon	Articuno ex
A3b 105	A1 104	8963bb48d2eb	Pokemon	Zapdos ex
A3b 106	A2 095	1fe3d784bf90	Pokemon	Gallade ex
A3b 107	A3b 066	c7798e5171aa	Trainer	Eevee Bag
A4 001	A4 001	51174725faf8	Pokemon	Oddish
A4 002	A4 002	73dafe49e864	Pokemon	Gloom
A4 003	A4 003	cd5844360219	Pokemon	Bellossom
A4 004	A4 004	32ff9cd86188	Pokemon	Tangela
A4 005	A4 005	2a9501713eb9	Pokemon	Tangrowth
A4 006	A4 006	db42af754a83	Pokemon	Scyther
A4 007	A4 007	acc5d22c4d46	Pokemon	Pinsir
A4 008	A4 008	f1680b226572	Pokemon	Chikorita
A4 009	A4 009	38beeeed2453	Pokemon	Bayleef
A4 010	A4 010	f96c4e405af9	Pokemon	Meganium
A4 011	A4 011	e278121d2b87	Pokemon	Ledyba
A4 012	A4 012	0c1246e64e81	Pokemon	Ledian
A4 013	A4 013	aa72af2cb881	Pokemon	Hoppip
A4 014	A4 014	299a517cb7ba	Pokemon	Skiploom
A4 015	A4 015	46c40f4a4e98	Pokemon	Jumpluff
A4 016	A4 016	0b999db36ab2	Pokemon	Sunkern
A4 017	A4 017	c03af2fc4f43	Pokemon	Sunflora
A4 018	A4 018	d5621a8c1d66	Pokemon	Yanma
A4 019	A4 019	82d8838d9920	Pokemon	Yanmega
A4 020	A4 020	d96b17e25ea3	Pokemon	Pineco
A4 021	A4 021	b0dc5f518f72	Pokemon	Shuckle ex
A4 022	A4 022	49178a3223a2	Pokemon	Heracross
A4 023	A4 023	f62f9b1354ca	Pokemon	Cherubi
A4 024	A4 024	293e6eea9e4a	Pokemon	Cherrim
A4 025	A4 025	daafd88f241b	Pokemon	Vulpix
A4 026	A4 026	003f69fc7178	Pokemon	Ninetales
A4 027	A4 027	d9b52fbcde8f	Pokemon	Cyndaquil
A4 028	A4 028	3654678f77dc	Pokemon	Quilava
A4 029	A4 029	e75fcd136a72	Pokemon	Typhlosion
A4 030	A4 030	d4c955fd6157	Pokemon	Slugma
A4 031	A4 031	e3617f387687	Pokemon	Magcargo
A4 032	A4 032	8521951c49d7	Pokemon	Magby
A4 033	A4 033	231fc3604a41	Pokemon	Entei
A4 034	A4 034	3aed39742f23	Pokemon	Ho-Oh ex
A4 035	A4 035	bfd9ce0cc94e	Pokemon	Darumaka
A4 036	A4 036	6c30603363fb	Pokemon	Darmanitan
A4 037	A4 037	3352f21c79aa	Pokemon	Heatmor
A4 038	A4 038	af7cf55765b7	Pokemon	Poliwag
A4 039	A4 039	225b66290f37	Pokemon	Poliwhirl
A4 040	A4 040	5099e68c2abf	Pokemon	Politoed
A4 041	A4 041	833cc89f04b0	Pokemon	Horsea
A4 042	A4 042	24f807fc491d	Pokemon	Seadra
A4 043	A4 043	a7482ef46f4a	Pokemon	Kingdra ex
A4 044	A4 044	f28166cabd3b	Pokemon	Magikarp
A4 045	A4 045	35a97cab0c73	Pokemon	Gyarados
A4 046	A4 046	2a4bf4bd20f9	Pokemon	Totodile
A4 047	A4 047	332cc8f5cda8	Pokemon	Croconaw
A4 048	A4 048	6a2182799aa5	Pokemon	Feraligatr
A4 049	A4 049	84a2d1c2c4db	Pokemon	Marill
A4 050	A4 050	db57fa1dcb53	Pokemon	Azumarill
A4 051	A4 051	7d37a5544a35	Pokemon	Wooper
A4 052	A4 052	d7833525b0f4	Pokemon	Quagsire
A4 053	A4 053	79974bd9161f	Pokemon	Qwilfish
A4 054	A4 054	589f2c638da7	Pokemon	Corsola
A4 055	A4 055	080015837313	Pokemon	Remoraid
A4 056	A4 056	1d848200eb38	Pokemon	Octillery
A4 057	A4 057	05945dc5c507	Pokemon	Delibird
A4 058	A4 058	e4b4162eb175	Pokemon	Mantine
A4 059	A4 059	2986559e5fa4	Pokemon	Suicune
A4 060	A4 060	f20d48a86c21	Pokemon	Corphish
A4 061	A4 061	ed24a714b814	Pokemon	Crawdaunt
A4 062	A4 062	9180428899c6	Pokemon	Ducklett
A4 063	A4 063	438f23e85f15	Pokemon	Swanna
A4 064	A4 064	f396b997a85c	Pokemon	Chinchou
A4 065	A4 065	dd7083b15333	Pokemon	Lanturn ex
A4 066	A4 066	83b18de722dc	Pokemon	Pichu
A4 067	A4 067	713fdb5c483b	Pokemon	Mareep
A4 068	A4 068	953c7d6109d5	Pokemon	Flaaffy
A4 069	A4 069	2d95aeaa2b48	Pokemon	Ampharos
A4 070	A4 070	6a7d5f636c0e	Pokemon	Elekid
A4 071	A4 071	c47a8404607f	Pokemon	Raikou
A4 072	A4 072	9bf95bb39122	Pokemon	Emolga
A4 073	A4 073	144469f34328	Pokemon	Slowpoke
A4 074	A4 074	262f9ef2cdd4	Pokemon	Slowking
A4 075	A4 075	d6d2cf555754	Pokemon	Smoochum
A4 076	A4 076	522e156620a7	Pokemon	Jynx
A4 077	A4 077	46bacbbd147b	Pokemon	Cleffa
A4 078	A4 078	cc7586376f3a	Pokemon	Togepi
A4 079	A4 079	ee55541615d9	Pokemon	Togetic
A4 080	A4 080	c6e84814d7fc	Pokemon	Togekiss
A4 081	A4 081	8c14d418eca4	Pokemon	Natu
A4 082	A4 082	8893858841d0	Pokemon	Xatu
A4 083	A4 083	40d582cded61	Pokemon	Espeon ex
A4 084	A4 084	12c1c195238e	Pokemon	Unown
A4 085	A4 085	53d308fd94fd	Pokemon	Unown
A4 086	A4 086	0782e7bc0efe	Pokemon	Wobbuffet
A4 087	A4 087	dca1be7fbd98	Pokemon	Girafarig
A4 088	A4 088	064cbb7ac9f1	Pokemon	Snubbull
A4 089	A4 089	81f512328794	Pokemon	Granbull
A4 090	A4 090	ac4a03badfef	Pokemon	Munna
A4 091	A4 091	b84d4d046421	Pokemon	Musharna
A4 092	A4 092	555a6b8d1ca7	Pokemon	Onix
A4 093	A4 093	aa739be81124	Pokemon	Sudowoodo
A4 094	A4 094	727cda82721a	Pokemon	Gligar
A4 095	A4 095	53995954b682	Pokemon	Gliscor
A4 096	A4 096	67b778aa7204	Pokemon	Swinub
A4 097	A4 097	1fee46f76be2	Pokemon	Piloswine
A4 098	A4 098	56b06ddea1ae	Pokemon	Mamoswine
A4 099	A4 099	e88575a371b4	Pokemon	Phanpy
A4 100	A4 100	2727d78ec9d5	Pokemon	Donphan ex
A4 101	A4 101	ddbe6bf77a05	Pokemon	Tyrogue
A4 102	A4 102	52940874915a	Pokemon	Hitmontop
A4 103	A4 103	d9a0a8239509	Pokemon	Larvitar
A4 104	A4 104	128f199a013f	Pokemon	Pupitar
A4 105	A4 105	ac0a64ac95c6	Pokemon	Binacle
A4 106	A4 106	044cffd07f42	Pokemon	Barbaracle
A4 107	A4 107	fbf722a32c2a	Pokemon	Zubat
A4 108	A4 108	95bc4ad33872	Pokemon	Golbat
A4 109	A4 109	545b399d1568	Pokemon	Crobat ex
A4 110	A4 110	8e9eff8efa2c	Pokemon	Spinarak
A4 111	A4 111	66b2d487556b	Pokemon	Ariados
A4 112	A4 112	72c8c6d379eb	Pokemon	Umbreon ex
A4 113	A4 113	19db73034ee3	Pokemon	Murkrow
A4 114	A4 114	09a589ac0d37	Pokemon	Honchkrow
A4 115	A4 115	df0d5a13911b	Pokemon	Sneasel
A4 116	A4 116	cc2e9d9ae138	Pokemon	Weavile
A4 117	A4 117	e72a4b2392b6	Pokemon	Houndour
A4 118	A4 118	ad85a9792208	Pokemon	Houndoom
A4 119	A4 119	67568337f60b	Pokemon	Tyranitar
A4 120	A4 120	af6ffcb44a0c	Pokemon	Absol
A4 121	A4 121	02b49c621ec3	Pokemon	Forretress
A4 122	A4 122	98bf4a0b66db	Pokemon	Steelix
A4 123	A4 123	46d673aa9cab	Pokemon	Scizor
A4 124	A4 124	8a230e2b97e9	Pokemon	Skarmory ex
A4 125	A4 125	a8b78f1931ae	Pokemon	Mawile
A4 126	A4 126	bdd253e0195f	Pokemon	Klink
A4 127	A4 127	9d7c9e5eebdd	Pokemon	Klang
A4 128	A4 128	d8571766424c	Pokemon	Klinklang
A4 129	A4 129	02de9a2d3edb	Pokemon	Spearow
A4 130	A4 130	b768c43e35f7	Pokemon	Fearow
A4 131	A4 131	28cefeafc139	Pokemon	Chansey
A4 132	A4 132	e6a7b31bfe57	Pokemon	Blissey
A4 133	A4 133	66085031f90f	Pokemon	Kangaskhan
A4 134	A4 134	369e77218620	Pokemon	Eevee
A4 135	A4 135	b182fda3ba69	Pokemon	Porygon
A4 136	A4 136	88d2c565fe5b	Pokemon	Porygon2
A4 137	A4 137	a456f1763093	Pokemon	Porygon-Z
A4 138	A4 138	8d66d7da4b3a	Pokemon	Sentret
A4 139	A4 139	cde44081fadc	Pokemon	Furret
A4 140	A4 140	681767275466	Pokemon	Hoothoot
A4 141	A4 141	43cb018bfcb2	Pokemon	Noctowl
A4 142	A4 142	65285dc027cd	Pokemon	Aipom
A4 143	A4 143	e6b2bf01c947	Pokemon	Ambipom
A4 144	A4 144	109f6fb865d9	Pokemon	Dunsparce
A4 145	A4 145	56bacce61859	Pokemon	Teddiursa
A4 146	A4 146	974f1b5f9931	Pokemon	Ursaring
A4 147	A4 147	2a0edc1bab28	Pokemon	Stantler
A4 148	A4 148	8f3ffa074e4a	Pokemon	Smeargle
A4 149	A4 149	da104f9cfd52	Pokemon	Lugia ex
A4 150	A4 150	6c99dd4e856f	Pokemon	Bouffalant
A4 151	A4 151	c14c627b55cb	Trainer	Elemental Switch
A4 152	A4 152	d54fe5cbe48c	Trainer	Squirt Bottle
A4 153	A4 153	bfa61242f8ff	Trainer	Steel Apron
A4 154	A4 154	1d48417da5b0	Trainer	Dark Pendant
A4 155	A4 155	e2cd93c65c0e	Trainer	Rescue Scarf
A4 156	A4 156	d4f7fd8a4eeb	Trainer	Will
A4 157	A4 157	8327e00b3887	Trainer	Lyra
A4 158	A4 158	4b219205fb69	Trainer	Silver
A4 159	A4 159	c95d66d584da	Trainer	Fisher
A4 160	A4 160	aef0551f8138	Trainer	Jasmine
A4 161	A4 161	7220cfd2bc6e	Trainer	Hiker
A4 162	A4 008	f1680b226572	Pokemon	Chikorita
A4 163	A4 003	cd5844360219	Pokemon	Bellossom
A4 164	A4 022	49178a3223a2	Pokemon	Heracross
A4 165	A4 027	d9b52fbcde8f	Pokemon	Cyndaquil
A4 166	A4 032	8521951c49d7	Pokemon	Magby
A4 167	A4 046	2a4bf4bd20f9	Pokemon	Totodile
A4 168	A4 053	79974bd9161f	Pokemon	Qwilfish
A4 169	A4 056	1d848200eb38	Pokemon	Octillery
A4 170	A4 057	05945dc5c507	Pokemon	Delibird
A4 171	A4 066	83b18de722dc	Pokemon	Pichu
A4 172	A4 069	2d95aeaa2b48	Pokemon	Ampharos
A4 173	A4 078	cc7586376f3a	Pokemon	Togepi
A4 174	A4 082	8893858841d0	Pokemon	Xatu
A4 175	A4 086	0782e7bc0efe	Pokemon	Wobbuffet
A4 176	A4 094	727cda82721a	Pokemon	Gligar
A4 177	A4 110	8e9eff8efa2c	Pokemon	Spinarak
A4 178	A4 113	19db73034ee3	Pokemon	Murkrow
A4 179	A4 119	67568337f60b	Pokemon	Tyranitar
A4 180	A4 123	46d673aa9cab	Pokemon	Scizor
A4 181	A4 138	8d66d7da4b3a	Pokemon	Sentret
A4 182	A4 140	681767275466	Pokemon	Hoothoot
A4 183	A4 147	2a0edc1bab28	Pokemon	Stantler
A4 184	A4 148	8f3ffa074e4a	Pokemon	Smeargle
A4 185	A4 132	e6a7b31bfe57	Pokemon	Blissey
A4 186	A4 021	b0dc5f518f72	Pokemon	Shuckle ex
A4 187	A4 034	3aed39742f23	Pokemon	Ho-Oh ex
A4 188	A4 043	a7482ef46f4a	Pokemon	Kingdra ex
A4 189	A4 065	dd7083b15333	Pokemon	Lanturn ex
A4 190	A4 083	40d582cded61	Pokemon	Espeon ex
A4 191	A4 100	2727d78ec9d5	Pokemon	Donphan ex
A4 192	A4 109	545b399d1568	Pokemon	Crobat ex
A4 193	A4 112	72c8c6d379eb	Pokemon	Umbreon ex
A4 194	A4 124	8a230e2b97e9	Pokemon	Skarmory ex
A4 195	A4 149	da104f9cfd52	Pokemon	Lugia ex
A4 196	A4 156	d4f7fd8a4eeb	Trainer	Will
A4 197	A4 157	8327e00b3887	Trainer	Lyra
A4 198	A4 158	4b219205fb69	Trainer	Silver
A4 199	A4 159	c95d66d584da	Trainer	Fisher
A4 200	A4 160	aef0551f8138	Trainer	Jasmine
A4 201	A4 161	7220cfd2bc6e	Trainer	Hiker
A4 202	A4 021	b0dc5f518f72	Pokemon	Shuckle ex
A4 203	A4 043	a7482ef46f4a	Pokemon	Kingdra ex
A4 204	A4 065	dd7083b15333	Pokemon	Lanturn ex
A4 205	A4 083	40d582cded61	Pokemon	Espeon ex
A4 206	A4 100	2727d78ec9d5	Pokemon	Donphan ex
A4 207	A4 109	545b399d1568	Pokemon	Crobat ex
A4 208	A4 112	72c8c6d379eb	Pokemon	Umbreon ex
A4 209	A4 124	8a230e2b97e9	Pokemon	Skarmory ex
A4 210	A4 034	3aed39742f23	Pokemon	Ho-Oh ex
A4 211	A4 149	da104f9cfd52	Pokemon	Lugia ex
A4 212	A4 018	d5621a8c1d66	Pokemon	Yanma
A4 213	A3b 008	a22b8ecbcc42	Pokemon	Flareon
A4 214	A1a 017	29916e027280	Pokemon	Magikarp
A4 215	A4 045	35a97cab0c73	Pokemon	Gyarados
A4 216	A1 080	5779ece24aa2	Pokemon	Vaporeon
A4 217	A1 097	3699e7304b90	Pokemon	Magnemite
A4 218	A1 098	c77d02c503c3	Pokemon	Magneton
A4 219	A3b 025	fcc84aa37717	Pokemon	Jolteon
A4 220	A2 066	eb3cecc81dcc	Pokemon	Misdreavus
A4 221	A1a 041	09a55ddce214	Pokemon	Mankey
A4 222	A1 142	2bd6fd36fc57	Pokemon	Primeape
A4 223	A1 166	fccef17f1678	Pokemon	Nidoran♀
A4 224	A1 167	303dba34c7ed	Pokemon	Nidorina
A4 225	A1 168	c307cc8e894a	Pokemon	Nidoqueen
A4 226	A1 169	d2aba98b0d26	Pokemon	Nidoran♂
A4 227	A1 170	72d0f52a45cc	Pokemon	Nidorino
A4 228	A1 171	9149d96f1cd4	Pokemon	Nidoking
A4 229	A4 115	df0d5a13911b	Pokemon	Sneasel
A4 230	A2 124	7f3cbe17525d	Pokemon	Lickitung
A4 231	A4 134	369e77218620	Pokemon	Eevee
A4 232	A2 007	cef666d819d8	Pokemon	Yanmega ex
A4 233	A2a 010	4bc514797924	Pokemon	Leafeon ex
A4 234	A1a 018	c8cc6fb41c03	Pokemon	Gyarados ex
A4 235	A2a 022	2ed15d830aa2	Pokemon	Glaceon ex
A4 236	A2 061	d9da7c8b472e	Pokemon	Pachirisu ex
A4 237	A2 067	354c69858cd4	Pokemon	Mismagius ex
A4 238	A2 099	2e29d899a179	Pokemon	Weavile ex
A4 239	A2 125	56d4135339ae	Pokemon	Lickilicky ex
A4 240	A4 034	3aed39742f23	Pokemon	Ho-Oh ex
A4 241	A4 149	da104f9cfd52	Pokemon	Lugia ex
A4a 001	A4a 001	2f10b066b1a0	Pokemon	Hoppip
A4a 002	A4a 002	da1f07409f6a	Pokemon	Skiploom
A4a 003	A4a 003	bb32850b5f7f	Pokemon	Jumpluff ex
A4a 004	A4a 004	461c01443664	Pokemon	Sunkern
A4a 005	A4a 005	bbd898c281c6	Pokemon	Sunflora
A4a 006	A4a 006	08a225e97f58	Pokemon	Celebi
A4a 007	A4a 007	e5946c905752	Pokemon	Durant
A4a 008	A4a 008	ffe3df3bbd22	Pokemon	Slugma
A4a 009	A4a 009	63bfa75d82fe	Pokemon	Magcargo
A4a 010	A4a 010	7fb6fb4a98ab	Pokemon	Entei ex
A4a 011	A4a 011	347164acbec3	Pokemon	Fletchinder
A4a 012	A4a 012	1a38893edbe4	Pokemon	Talonflame
A4a 013	A4a 013	0afd3ce0061b	Pokemon	Poliwag
A4a 014	A4a 014	fcbc00685709	Pokemon	Poliwhirl
A4a 015	A4a 015	096185c97b40	Pokemon	Tentacool
A4a 016	A4a 016	c743beece0e9	Pokemon	Tentacruel
A4a 017	A4a 017	2148197a8566	Pokemon	Slowpoke
A4a 018	A4a 018	2383129cadf8	Pokemon	Slowking
A4a 019	A4a 019	dda11b2bbb9e	Pokemon	Jynx
A4a 020	A4a 020	1fd48c6f2cea	Pokemon	Suicune ex
A4a 021	A4a 021	c41406b16a12	Pokemon	Feebas
A4a 022	A4a 022	7a666be45b6a	Pokemon	Milotic
A4a 023	A4a 023	2674148ebf2c	Pokemon	Mantyke
A4a 024	A4a 024	45e3158bcfb5	Pokemon	Cryogonal
A4a 025	A4a 025	15835f070402	Pokemon	Raikou ex
A4a 026	A4a 026	788a2b94dce7	Pokemon	Tynamo
A4a 027	A4a 027	4f348fed1ef2	Pokemon	Eelektrik
A4a 028	A4a 028	6bb497cfee67	Pokemon	Eelektross
A4a 029	A4a 029	6938af1f2907	Pokemon	Stunfisk
A4a 030	A4a 030	d493a4742859	Pokemon	Yamper
A4a 031	A4a 031	85f41280f7b7	Pokemon	Boltund
A4a 032	A4a 032	40d6a2f1a7f7	Pokemon	Misdreavus
A4a 033	A4a 033	5ed3d687d20a	Pokemon	Mismagius
A4a 034	A4a 034	b5e6d00b5e7d	Pokemon	Galarian Corsola
A4a 035	A4a 035	6d7534c85c56	Pokemon	Galarian Cursola
A4a 036	A4a 036	3b95d1932111	Pokemon	Latias
A4a 037	A4a 037	38d0083f8fa7	Pokemon	Latios
A4a 038	A4a 038	23b9bb7934ed	Pokemon	Frillish
A4a 039	A4a 039	34f43a3f7922	Pokemon	Jellicent
A4a 040	A4a 040	9124b2bf2057	Pokemon	Diglett
A4a 041	A4a 041	a3414a3d5dfd	Pokemon	Dugtrio
A4a 042	A4a 042	4c50733f0dbd	Pokemon	Poliwrath ex
A4a 043	A4a 043	dd70b13d14c4	Pokemon	Phanpy
A4a 044	A4a 044	4c671dcd8039	Pokemon	Donphan
A4a 045	A4a 045	ba58eb89aea4	Pokemon	Relicanth
A4a 046	A4a 046	5fa84b32af13	Pokemon	Dwebble
A4a 047	A4a 047	60d1a5d77f15	Pokemon	Crustle
A4a 048	A4a 048	413dbce1b4a1	Pokemon	Seviper
A4a 049	A4a 049	0be035925b1d	Pokemon	Zorua
A4a 050	A4a 050	c7331633caa7	Pokemon	Zoroark
A4a 051	A4a 051	78db40d6a7ae	Pokemon	Inkay
A4a 052	A4a 052	19a3008dad59	Pokemon	Malamar
A4a 053	A4a 053	6783e81959e8	Pokemon	Skrelp
A4a 054	A4a 054	172a7db25dbe	Pokemon	Dragalge
A4a 055	A4a 055	4c1a238ee411	Pokemon	Altaria
A4a 056	A4a 056	ca6e66d0b124	Pokemon	Farfetch'd
A4a 057	A4a 057	31e1537b4f56	Pokemon	Lickitung
A4a 058	A4a 058	18c2b0f3f9e6	Pokemon	Lickilicky
A4a 059	A4a 059	2889625b7d1a	Pokemon	Igglybuff
A4a 060	A4a 060	0a03a2a5b34a	Pokemon	Teddiursa
A4a 061	A4a 061	050d8fe6d794	Pokemon	Ursaring
A4a 062	A4a 062	7d82d22f5a07	Pokemon	Miltank
A4a 063	A4a 063	c30010ba40c4	Pokemon	Azurill
A4a 064	A4a 064	92231094e3d6	Pokemon	Swablu
A4a 065	A4a 065	7817abdd0516	Pokemon	Zangoose
A4a 066	A4a 066	31637e11b764	Pokemon	Fletchling
A4a 067	A4a 067	d26c5e08ca54	Trainer	Inflatable Boat
A4a 068	A4a 068	74e76cc37ad7	Trainer	Memory Light
A4a 069	A4a 069	7118c9a382bf	Trainer	Whitney
A4a 070	A4a 070	a3e588f28f7f	Trainer	Traveling Merchant
A4a 071	A4a 071	5cd45936780a	Trainer	Morty
A4a 072	A4a 022	7a666be45b6a	Pokemon	Milotic
A4a 073	A4a 029	6938af1f2907	Pokemon	Stunfisk
A4a 074	A4a 030	d493a4742859	Pokemon	Yamper
A4a 075	A4a 037	38d0083f8fa7	Pokemon	Latios
A4a 076	A4a 043	dd70b13d14c4	Pokemon	Phanpy
A4a 077	A4a 063	c30010ba40c4	Pokemon	Azurill
A4a 078	A4a 003	bb32850b5f7f	Pokemon	Jumpluff ex
A4a 079	A4a 010	7fb6fb4a98ab	Pokemon	Entei ex
A4a 080	A4a 020	1fd48c6f2cea	Pokemon	Suicune ex
A4a 081	A4a 025	15835f070402	Pokemon	Raikou ex
A4a 082	A4a 042	4c50733f0dbd	Pokemon	Poliwrath ex
A4a 083	A4a 069	7118c9a382bf	Trainer	Whitney
A4a 084	A4a 070	a3e588f28f7f	Trainer	Traveling Merchant
A4a 085	A4a 071	5cd45936780a	Trainer	Morty
A4a 086	A4a 003	bb32850b5f7f	Pokemon	Jumpluff ex
A4a 087	A4a 010	7fb6fb4a98ab	Pokemon	Entei ex
A4a 088	A4a 025	15835f070402	Pokemon	Raikou ex
A4a 089	A4a 042	4c50733f0dbd	Pokemon	Poliwrath ex
A4a 090	A4a 020	1fd48c6f2cea	Pokemon	Suicune ex
A4a 091	A2 027	fca6d88f328d	Pokemon	Chimchar
A4a 092	A2 028	d1a62859bfd2	Pokemon	Monferno
A4a 093	A1 057	f40ffc73367b	Pokemon	Psyduck
A4a 094	A1 058	999f15a19518	Pokemon	Golduck
A4a 095	A1 068	edb971c5e6d0	Pokemon	Krabby
A4a 096	A1 069	d2d2fff70844	Pokemon	Kingler
A4a 097	A3 054	86325b8fc521	Pokemon	Pyukumuku
A4a 098	A2a 045	e0eb9f32dea7	Pokemon	Gible
A4a 099	A2a 046	9c8767d2aca9	Pokemon	Gabite
A4a 100	A2b 047	29fdb528f976	Pokemon	Paldean Wooper
A4a 101	A2 029	f623f910cae1	Pokemon	Infernape ex
A4a 102	A1a 032	ead04fdf411b	Pokemon	Mew ex
A4a 103	A2a 047	0436bf4399bb	Pokemon	Garchomp ex
A4a 104	A2b 048	df8f7eae5d8c	Pokemon	Paldean Clodsire ex
A4a 105	A4a 023	2674148ebf2c	Pokemon	Mantyke
A4b 001	A1 001	1594dfb55509	Pokemon	Bulbasaur
A4b 002	A1 001	1594dfb55509	Pokemon	Bulbasaur
A4b 003	A1 002	c53baaef6de3	Pokemon	Ivysaur
A4b 004	A1 002	c53baaef6de3	Pokemon	Ivysaur
A4b 005	A1 004	a1b6648fe1ba	Pokemon	Venusaur ex
A4b 006	A2b 001	90265d3b5ca1	Pokemon	Weedle
A4b 007	A2b 001	90265d3b5ca1	Pokemon	Weedle
A4b 008	A2b 002	1d6b97809214	Pokemon	Kakuna
A4b 009	A2b 002	1d6b97809214	Pokemon	Kakuna
A4b 010	A2b 003	5054feea5791	Pokemon	Beedrill ex
A4b 011	A1 021	22e669d53b8f	Pokemon	Exeggcute
A4b 012	A1 021	22e669d53b8f	Pokemon	Exeggcute
A4b 013	A1 023	1a07949625f1	Pokemon	Exeggutor ex
A4b 014	A4 013	aa72af2cb881	Pokemon	Hoppip
A4b 015	A4 013	aa72af2cb881	Pokemon	Hoppip
A4b 016	A4 014	299a517cb7ba	Pokemon	Skiploom
A4b 017	A4 014	299a517cb7ba	Pokemon	Skiploom
A4b 018	A4 015	46c40f4a4e98	Pokemon	Jumpluff
A4b 019	A4 015	46c40f4a4e98	Pokemon	Jumpluff
A4b 020	A2 006	d2e8c73507cf	Pokemon	Yanma
A4b 021	A2 006	d2e8c73507cf	Pokemon	Yanma
A4b 022	A2 007	cef666d819d8	Pokemon	Yanmega ex
A4b 023	A4 021	b0dc5f518f72	Pokemon	Shuckle ex
A4b 024	A1a 003	61fff590ffb5	Pokemon	Celebi ex
A4b 025	A4 023	f62f9b1354ca	Pokemon	Cherubi
A4b 026	A4 023	f62f9b1354ca	Pokemon	Cherubi
A4b 027	A4 024	293e6eea9e4a	Pokemon	Cherrim
A4b 028	A4 024	293e6eea9e4a	Pokemon	Cherrim
A4b 029	A2a 010	4bc514797924	Pokemon	Leafeon ex
A4b 030	A2 022	1c9e301c1ee8	Pokemon	Shaymin
A4b 031	A2 022	1c9e301c1ee8	Pokemon	Shaymin
A4b 032	A1a 004	47ac2d4f3a03	Pokemon	Snivy
